title,date,wordcount,comments,interactions,images,videos,tags,category,time_since_posted,popularity_score,title_length,has_number,has_emotion,is_question,title_score,sentiment_score,positive,negative,neutral,posted_hour,is_weekday,classified_tags,has_famous_people_tag,has_place_tag,has_event_tag,has_org_tag,has_comments,has_interactions
Ép bạn gái phá thai có thể bị truy cứu trách nhiệm hình sự,"Thứ sáu, 28/2/2025, 06:00 (GMT+7)",1041.0,1.8268242635234544,3.922920375705644,1.0,0.0,"['mang thai', 'bạn gái', 'luật sư tư vấn', 'kết hôn', 'sinh con', 'phá thai']",8,1182.0,0.0089504122203707,14,0,0,0,0.03801056332406351,-0.957707941532135,0.0060071084,0.9637151,0.03027771,6,1,"{'famous_people': ['luật sư tư vấn'], 'places': [], 'events': ['mang thai', 'phá thai'], 'organizations': [], 'others': ['bạn gái', 'kết hôn', 'sinh con']}",True,False,True,False,1,1
Mạng xã hội bị lợi dụng thành công cụ đắc lực của tội phạm buôn người,"Thứ sáu, 21/3/2025, 00:00 (GMT+7)",1369.875,0.6983533452331834,0.0,2.0,0.0,"['mạng xã hội', 'di cư', 'buôn người', 'vượt biên', 'TikTok']",8,684.0,0.0009731102153821,16,0,0,0,0.03787043720497255,-0.9771732687950134,0.0050556296,0.9822289,0.012715441,0,1,"{'famous_people': ['TikTok'], 'places': [], 'events': [], 'organizations': [], 'others': ['mạng xã hội', 'di cư', 'buôn người', 'vượt biên']}",True,False,False,False,1,0
Ép 2 nữ nhân viên trang điểm 'cởi đồ' vì nghi trộm tiền,"Thứ hai, 24/3/2025, 19:29 (GMT+7)",415.0,3.598529780536861,8.785430745730714,1.0,0.0,"['Tiền Giang', 'bôi nhọ danh dự', 'nhân phẩm', 'ép cô gái cởi quần áo']",8,592.5166666666667,0.0743891059703854,13,1,0,0,0.03546358043477595,-0.982487678527832,0.003927033,0.98641473,0.009658184,19,1,"{'famous_people': ['Tiền Giang'], 'places': [], 'events': [], 'organizations': [], 'others': ['bôi nhọ danh dự', 'nhân phẩm', 'ép cô gái cởi quần áo']}",True,False,False,False,1,1
Lừa bán 20 người sang Tam giác vàng để gọi điện lừa đảo,"Thứ hai, 24/3/2025, 16:13 (GMT+7)",567.0,2.360708314405224,6.378386449761204,2.0,0.0,"['lừa đảo qua mạng', 'Tam Giác Vàng', 'Hà Tĩnh', 'việc nhẹ lương cao']",8,595.7833333333333,0.0470154900750062,13,1,0,0,0.03546358043477595,-0.9829069375991821,0.004391173,0.98729813,0.0083107045,16,1,"{'famous_people': ['Tam Giác Vàng'], 'places': ['Hà Tĩnh'], 'events': [], 'organizations': [], 'others': ['lừa đảo qua mạng', 'việc nhẹ lương cao']}",True,True,False,False,1,1
Lén bán đất của anh trai khi được nhờ làm thủ tục,"Thứ tư, 26/3/2025, 19:49 (GMT+7)",287.0,1.1117290226882115,3.100904031451116,0.0,0.0,"['Tỉnh Quảng Nam', 'Lừa đảo chiếm đoạt tài sản', 'thế chấp sổ đỏ', 'đất tái định cư']",8,544.1833333333333,0.0096604759684569,12,0,0,0,0.03815068944315446,-0.14930804073810577,0.05104582,0.20035386,0.74860024,19,1,"{'famous_people': [], 'places': [], 'events': [], 'organizations': [], 'others': ['Tỉnh Quảng Nam', 'Lừa đảo chiếm đoạt tài sản', 'thế chấp sổ đỏ', 'đất tái định cư']}",False,False,False,False,1,1
Hầu tòa vì mua phóng xạ để sưu tập đủ nguyên tố hóa học,"Thứ sáu, 28/3/2025, 23:27 (GMT+7)",562.0,1.407223424814969,2.511534842365098,1.0,0.0,"['Australia', 'nguyên tố hóa học', 'chất phóng xạ', 'plutonium', 'bảng tuần hoàn hoá học']",8,492.55,0.0088676049401049,14,0,0,0,0.03801056332406351,-0.3053153455257416,0.036989033,0.34230438,0.62070656,23,1,"{'famous_people': ['Australia'], 'places': [], 'events': [], 'organizations': [], 'others': ['nguyên tố hóa học', 'chất phóng xạ', 'plutonium', 'bảng tuần hoàn hoá học']}",True,False,False,False,1,1
Nữ sinh lớp 7 bị đánh nhập viện,"Thứ năm, 6/3/2025, 16:26 (GMT+7)",352.0,3.69518910648056,8.785430745730714,0.0,0.0,"['Gia Lai', 'bạo hành', 'Nữ sinh bị đánh hội đồng']",8,1027.5666666666666,0.0726924008158884,8,1,0,0,0.035813895732503334,-0.94886714220047,0.0072513525,0.9561185,0.036630068,16,1,"{'famous_people': [], 'places': [], 'events': ['Gia Lai'], 'organizations': [], 'others': ['bạo hành', 'Nữ sinh bị đánh hội đồng']}",False,False,True,False,1,1
Chợ đấu giá online tài sản tịch thu từ tội phạm,"Thứ bảy, 15/3/2025, 09:25 (GMT+7)",1185.0,1.407223424814969,3.195766887537684,2.0,0.0,"['đấu giá', 'tội phạm', 'cảnh sát Anh', 'tịch thu tài sản', 'Anh']",8,818.5833333333334,0.0076749031382282,11,0,0,0,0.038220752502699934,0.1621277779340744,0.21000807,0.047880296,0.7421116,9,0,"{'famous_people': [], 'places': [], 'events': [], 'organizations': [], 'others': ['đấu giá', 'tội phạm', 'cảnh sát Anh', 'tịch thu tài sản', 'Anh']}",False,False,False,False,1,1
"Được tại ngoại, giám đốc tiếp tục lừa 180 người mua dự án 'ma'","Thứ ba, 1/4/2025, 00:00 (GMT+7)",1299.0,2.250109956422129,6.901289713783113,2.0,0.0,"['Bình Dương', 'Lừa đảo chiếm đoạt tài sản', 'dự án ma', 'lừa bán đất nền', 'giám đốc', 'lừa bán dự án']",8,420.0,0.0633489229540324,14,1,0,0,0.03539351737523048,-0.9732042551040649,0.006589963,0.9797942,0.013615787,0,1,"{'famous_people': ['giám đốc'], 'places': ['Bình Dương'], 'events': ['dự án ma', 'lừa bán dự án'], 'organizations': [], 'others': ['Lừa đảo chiếm đoạt tài sản', 'lừa bán đất nền']}",True,True,True,False,1,1
Chiếm đoạt 12 tỷ đồng với chiêu lừa đáo hạn ngân hàng,"Thứ tư, 26/3/2025, 12:20 (GMT+7)",195.0,1.1117290226882115,2.189882754307669,1.0,0.0,"['Lừa đảo', 'Chiếm đoạt tài sản', 'đáo hạn ngân hàng']",8,551.6666666666666,0.0057814701412461,12,1,0,0,0.03553364349432143,-0.9795352220535278,0.0051723593,0.9847076,0.010120022,12,1,"{'famous_people': [], 'places': [], 'events': [], 'organizations': ['đáo hạn ngân hàng'], 'others': ['Lừa đảo', 'Chiếm đoạt tài sản']}",False,False,False,True,1,1
Đặt cuốc taxi gian lận để chiếm đoạt tiền thanh toán trực tuyến,"Thứ ba, 1/4/2025, 09:59 (GMT+7)",387.0,1.9873141109995491,5.193515595564618,1.0,0.0,"['Lừa đảo', 'taxi', 'Tỉnh Nam Định', 'thanh toán trực tuyến', 'VNPAY']",8,410.01666666666665,0.0390194906052112,13,0,0,0,0.038080626383608984,-0.9822911620140076,0.00403785,0.986329,0.009633153,9,1,"{'famous_people': ['VNPAY'], 'places': ['Tỉnh Nam Định'], 'events': [], 'organizations': [], 'others': ['Lừa đảo', 'taxi', 'thanh toán trực tuyến']}",True,True,False,False,1,1
Công an TP HCM dồn tổng lực tấn công tội phạm trong 50 ngày đêm,"Thứ ba, 1/4/2025, 10:30 (GMT+7)",721.0,3.8924261144400782,8.785430745730714,2.0,0.0,[],8,409.5,0.0743891059703854,15,1,0,0,0.035323454315685,0.7727369666099548,0.8176275,0.044890497,0.13748196,10,1,"{'famous_people': [], 'places': [], 'events': [], 'organizations': [], 'others': []}",False,False,False,False,1,1
"Dừng xe máy để nghe điện thoại, có bị phạt?","Chủ nhật, 30/3/2025, 06:00 (GMT+7)",914.0,3.2894834852652206,6.331945516307661,0.0,0.0,"['nghe điện thoại khi lái xe', 'Nghị định 168']",8,462.0,0.0590553090717472,10,0,0,0,0.03829081556224541,0.02378036454319954,0.066291295,0.04251093,0.8911978,6,0,"{'famous_people': [], 'places': [], 'events': [], 'organizations': [], 'others': ['nghe điện thoại khi lái xe', 'Nghị định 168']}",False,False,False,False,1,1
Được 'bồi thường thanh xuân' cho 12 năm nghỉ làm để chăm chồng con,"Thứ ba, 18/3/2025, 22:45 (GMT+7)",675.0,3.598529780536861,6.766862155137862,0.0,0.0,"['Trung Quốc', 'kiện', 'bồi thường', 'ly hôn', 'nội trợ']",8,733.25,0.053542687912498,14,1,0,0,0.03539351737523048,0.7101125717163086,0.7384775,0.028364934,0.23315746,22,1,"{'famous_people': [], 'places': ['Trung Quốc'], 'events': [], 'organizations': [], 'others': ['kiện', 'bồi thường', 'ly hôn', 'nội trợ']}",False,True,False,False,1,1
Cựu nhân viên ngân hàng chiếm đoạt 950 triệu đồng tiền giải ngân,"Thứ tư, 19/3/2025, 13:43 (GMT+7)",222.0,0.6983533452331834,1.5073080002506245,1.0,0.0,"['Sơn La', 'Chiếm đoạt tài sản', 'ngân hàng', 'nhân viên ngân hàng']",8,718.2833333333333,0.0022755449943874,13,1,0,0,0.03546358043477595,-0.9432229399681091,0.0094955545,0.9527185,0.03778593,13,1,"{'famous_people': ['Sơn La'], 'places': [], 'events': [], 'organizations': ['ngân hàng', 'nhân viên ngân hàng'], 'others': ['Chiếm đoạt tài sản']}",True,False,False,True,1,1
Công an truy tìm phạm nhân trốn trại ở Thanh Hóa,"Thứ ba, 1/4/2025, 16:22 (GMT+7)",255.0,1.407223424814969,4.090326720681523,0.0,0.0,"['Thanh Hóa', 'vượt ngục', 'Phạm nhân trốn trại']",8,403.6333333333333,0.0227120838926194,11,0,0,0,0.038220752502699934,-0.3866473138332367,0.03997917,0.42662647,0.5333944,16,1,"{'famous_people': [], 'places': ['Thanh Hóa'], 'events': [], 'organizations': [], 'others': ['vượt ngục', 'Phạm nhân trốn trại']}",False,True,False,False,1,1
Nguyên trưởng Công an Mỹ Tho kêu oan vụ 'tha' 230 xe vi phạm,"Thứ năm, 6/3/2025, 15:57 (GMT+7)",936.0,2.250109956422129,8.785430745730714,1.0,0.0,"['Tiền Giang', 'Công an Mỹ Tho', 'tha xe vi phạm']",8,1028.05,0.0672125579630698,14,1,0,0,0.03539351737523048,-0.9824660420417786,0.0041341973,0.9866002,0.009265573,15,1,"{'famous_people': ['Tiền Giang', 'Công an Mỹ Tho'], 'places': [], 'events': [], 'organizations': [], 'others': ['tha xe vi phạm']}",True,False,False,False,1,1
Thi thể cụ bà nhiều vết thương ở dưới ao,"Thứ tư, 19/3/2025, 17:10 (GMT+7)",164.0,1.407223424814969,5.221694337272009,1.0,0.0,['Hưng Yên'],8,714.8333333333334,0.0241392309291109,10,0,0,0,0.03829081556224541,-0.08303047716617584,0.061225723,0.1442562,0.7945181,17,1,"{'famous_people': ['Hưng Yên'], 'places': [], 'events': [], 'organizations': [], 'others': []}",True,False,False,False,1,1
Những lần ngược dòng lửa cứu người của thượng úy cảnh sát say nghề,"Chủ nhật, 16/3/2025, 00:00 (GMT+7)",1369.875,3.3332204197218456,8.534941695521267,3.0,0.076220301840545,"['Hà Nội', 'Cháy nhà', 'Phòng cháy chữa cháy', 'lính phòng cháy']",8,804.0,0.0686746423595237,14,0,0,0,0.03801056332406351,0.8442800641059875,0.87474585,0.030465808,0.094788365,0,0,"{'famous_people': [], 'places': ['Hà Nội'], 'events': [], 'organizations': [], 'others': ['Cháy nhà', 'Phòng cháy chữa cháy', 'lính phòng cháy']}",False,True,False,False,1,1
Từ hôm nay không còn công an cấp huyện,"Thứ bảy, 1/3/2025, 00:00 (GMT+7)",962.0,1.9873141109995491,5.407762001395369,1.0,0.0,"['Bằng lái xe', 'Bộ Công An', 'phiếu lý lịch tư pháp', 'công an cấp huyện', 'bỏ công an huyện']",8,1164.0,0.0187619603503943,9,0,0,0,0.038360878621790884,-0.7357025146484375,0.028294316,0.76399684,0.20770885,0,0,"{'famous_people': ['công an cấp huyện', 'bỏ công an huyện'], 'places': [], 'events': [], 'organizations': ['Bộ Công An'], 'others': ['Bằng lái xe', 'phiếu lý lịch tư pháp']}",True,False,False,True,1,1
Hoãn phiên phúc thẩm ông Trịnh Văn Quyết để gia đình khắc phục hậu quả,"Thứ ba, 25/3/2025, 00:00 (GMT+7)",1369.875,3.66390152771644,8.785430745730714,3.5,0.0,"['Hà Nội', 'Cổ phiếu', 'Thao túng thị trường chứng khoán', 'Trịnh Văn Quyết', 'Lừa đảo chiếm đoạt tài sản', 'FLC']",8,588.0,0.0743891059703854,15,0,0,0,0.037940500264518034,0.0059517621994018555,0.0796528,0.07370104,0.84664625,0,1,"{'famous_people': ['Trịnh Văn Quyết', 'FLC'], 'places': ['Hà Nội'], 'events': [], 'organizations': [], 'others': ['Cổ phiếu', 'Thao túng thị trường chứng khoán', 'Lừa đảo chiếm đoạt tài sản']}",True,True,False,False,1,1
Tài xế ôtô dùng gậy bóng chày đánh người ở Bình Dương bị bắt,"Thứ ba, 1/4/2025, 09:44 (GMT+7)",417.0,4.224532735474765,8.785430745730714,2.0,0.076220301840545,"['Cố ý gây thương tích', 'mâu thuẫn giao thông']",8,410.26666666666665,0.0743891059703854,14,0,0,0,0.03801056332406351,-0.8295857906341553,0.015384539,0.84497035,0.13964513,9,1,"{'famous_people': [], 'places': [], 'events': [], 'organizations': [], 'others': ['Cố ý gây thương tích', 'mâu thuẫn giao thông']}",False,False,False,False,1,1
Công an thông tin vụ nữ nhân viên y tế bị đánh,"Thứ tư, 12/3/2025, 21:33 (GMT+7)",513.0,2.715595077708695,7.641540238164008,0.0,0.076220301840545,"['Gia Lai', 'Cố ý gây thương tích', 'đánh nhân viên y tế']",8,878.45,0.0545395179111677,12,0,0,0,0.03815068944315446,-0.05022116377949715,0.057727624,0.10794879,0.8343236,21,1,"{'famous_people': [], 'places': [], 'events': ['Gia Lai'], 'organizations': [], 'others': ['Cố ý gây thương tích', 'đánh nhân viên y tế']}",False,False,True,False,1,1
Hai dự án Bệnh viện Bạch Mai 2 và Việt Đức 2 gây lãng phí hơn 1.253 tỷ đồng,"Thứ sáu, 4/4/2025, 10:00 (GMT+7)",849.0,2.982348452816055,8.478388512036238,1.0,0.0,"['Bệnh viện Bạch Mai', 'Thanh tra Chính phủ', 'Bệnh viện Việt Đức']",8,338.0,0.0743891059703854,19,1,0,0,0.0350432020775031,-0.9530802369117737,0.009544689,0.9626249,0.02783039,10,1,"{'famous_people': [], 'places': ['Bệnh viện Việt Đức'], 'events': ['Bệnh viện Bạch Mai'], 'organizations': [], 'others': ['Thanh tra Chính phủ']}",False,True,True,False,1,1
"Mang tiền trả nợ rồi hoang báo bị đánh, cướp","Chủ nhật, 23/3/2025, 14:43 (GMT+7)",236.0,1.407223424814969,3.285213586494452,1.0,0.0,"['TP HCM', 'Cướp tài sản', 'hoang báo', 'cướp tấn công']",8,621.2833333333333,0.0104023095452345,10,0,0,0,0.03829081556224541,-0.9832550287246704,0.0038986893,0.9871537,0.008947597,14,0,"{'famous_people': [], 'places': ['Hồ Chí Minh'], 'events': ['cướp tấn công'], 'organizations': [], 'others': ['Cướp tài sản', 'hoang báo']}",False,True,True,False,1,1
Siết vòng vây bắt 56 nghi phạm từ Campuchia lừa tiền hơn 1.000 người Việt,"Thứ tư, 26/2/2025, 00:00 (GMT+7)",1369.875,4.224532735474765,8.785430745730714,2.0,0.0770073458082065,"['Lừa đảo', 'lừa đảo qua mạng']",8,1236.0,0.0743891059703854,15,1,0,0,0.035323454315685,-0.9327846169471741,0.010713339,0.94349796,0.045788713,0,1,"{'famous_people': [], 'places': [], 'events': [], 'organizations': [], 'others': ['Lừa đảo', 'lừa đảo qua mạng']}",False,False,False,False,1,1
Cựu Trạm trưởng giao thông đường thủy ở An Giang lĩnh hơn 5 năm tù,"Thứ sáu, 21/3/2025, 14:51 (GMT+7)",521.0,0.0,0.0,1.0,0.0,"['An Giang', 'hối lộ']",8,669.15,0.0,15,1,0,0,0.035323454315685,-0.7885518670082092,0.031138703,0.8196906,0.14917071,14,1,"{'famous_people': [], 'places': ['An Giang'], 'events': [], 'organizations': [], 'others': ['hối lộ']}",False,True,False,False,0,0
Loạt sai phạm tại Bệnh viện Da liễu Cần Thơ,"Thứ sáu, 14/3/2025, 00:00 (GMT+7)",743.0,1.637692416600805,3.285213586494452,1.0,0.0,"['Cần Thơ', 'bệnh viện', 'điều tra sai phạm']",8,852.0,0.0084385617572862,10,0,0,0,0.03829081556224541,-0.9772635102272034,0.004437687,0.9817012,0.013861153,0,1,"{'famous_people': [], 'places': ['Cần Thơ', 'bệnh viện'], 'events': ['điều tra sai phạm'], 'organizations': [], 'others': []}",False,True,True,False,1,1
6 thắc mắc thường gặp khi làm từ thiện giúp người mắc bệnh hiểm nghèo,"Thứ hai, 3/3/2025, 06:00 (GMT+7)",109.0,0.0,0.0,0.0,0.0,"['từ thiện', 'trắc nghiệm', 'quyên góp', 'quyên góp từ thiện', 'luật sư tư vấn']",8,1110.0,0.0,15,1,0,0,0.035323454315685,-0.0964595228433609,0.07489678,0.1713563,0.7537469,6,1,"{'famous_people': ['luật sư tư vấn'], 'places': [], 'events': [], 'organizations': [], 'others': ['từ thiện', 'trắc nghiệm', 'quyên góp', 'quyên góp từ thiện']}",True,False,False,False,0,0
Đột nhập nhà hàng xóm trộm tiền,"Thứ sáu, 4/4/2025, 16:13 (GMT+7)",245.0,1.407223424814969,3.100904031451116,2.0,0.0,"['trộm tài sản', 'chui lỗ thông gió', 'Trộm nhà hàng xóm']",8,331.78333333333336,0.0167701044621777,7,0,0,0,0.03850100474088184,-0.9149253368377686,0.009624201,0.9245495,0.06582628,16,1,"{'famous_people': [], 'places': [], 'events': [], 'organizations': [], 'others': ['trộm tài sản', 'chui lỗ thông gió', 'Trộm nhà hàng xóm']}",False,False,False,False,1,1
Nhiều lực lượng truy bắt 3 tên cướp 'đặc biệt nguy hiểm',"Thứ bảy, 22/3/2025, 10:53 (GMT+7)",236.0,3.5290315131168777,8.785430745730714,1.0,0.0,"['Tây Ninh', 'Cướp tài sản', 'truy nã đặc biệt', 'Bộ Công An', 'cướp 2 triệu USD']",8,649.1166666666667,0.0743891059703854,12,1,0,0,0.03553364349432143,-0.665886402130127,0.12727046,0.79315686,0.07957271,10,0,"{'famous_people': ['Tây Ninh'], 'places': [], 'events': [], 'organizations': ['Bộ Công An'], 'others': ['Cướp tài sản', 'truy nã đặc biệt', 'cướp 2 triệu USD']}",True,False,False,True,1,1
Án mạng vì trò đùa trong buổi tiệc,"Thứ bảy, 22/3/2025, 00:00 (GMT+7)",408.0,3.4157817378022117,8.437950593484064,1.0,0.0,"['Sóc Trăng', 'Giết người', 'giết người ở sóc trăng']",8,660.0,0.0718410319926436,8,0,0,0,0.038430941681336366,-0.9597401022911072,0.009193012,0.9689331,0.021873893,0,0,"{'famous_people': ['Sóc Trăng'], 'places': [], 'events': [], 'organizations': [], 'others': ['Giết người', 'giết người ở sóc trăng']}",True,False,False,False,1,1
"Giả bác sĩ lừa tình, tiền nhiều phụ nữ","Thứ hai, 31/3/2025, 19:23 (GMT+7)",304.0,2.637210047541738,6.702722782852827,0.0,0.0,"['TP HCM', 'lừa tình', 'Lừa đảo chiếm đoạt tài sản', 'bác sĩ dỏm']",8,424.6166666666667,0.0618715286162498,9,0,0,0,0.038360878621790884,-0.9829005002975464,0.004034524,0.986935,0.009030453,19,1,"{'famous_people': ['bác sĩ dỏm'], 'places': ['Hồ Chí Minh'], 'events': [], 'organizations': [], 'others': ['lừa tình', 'Lừa đảo chiếm đoạt tài sản']}",True,True,False,False,1,1
Trinh sát quật ngã nghi phạm giết người đang trên đường chạy trốn,"Thứ sáu, 7/3/2025, 22:27 (GMT+7)",253.0,2.4609733977724844,5.97218202845772,1.0,0.0,"['Giết người', 'Bình Thuận', 'trinh sát', 'giết người ở Đồng Nai']",8,997.55,0.0289114783338359,13,0,0,0,0.038080626383608984,-0.095676489174366,0.105708666,0.20138516,0.6929062,22,1,"{'famous_people': ['Bình Thuận'], 'places': [], 'events': ['giết người ở Đồng Nai'], 'organizations': [], 'others': ['Giết người', 'trinh sát']}",True,False,True,False,1,1
Vụ án săn ảnh sex trên nhóm Telegram 100.000 người gây rúng động Hàn Quốc,"Chủ nhật, 2/3/2025, 00:00 (GMT+7)",1369.875,2.250109956422129,6.02779587528124,1.0,0.0,"['tống tiền', 'tội phạm mạng', 'khiêu dâm', 'ảnh sex', 'Telegram']",8,1140.0,0.0258091180110655,15,1,1,0,0.034540186599417315,0.31171053647994995,0.45993125,0.14822072,0.39184803,0,0,"{'famous_people': ['Telegram'], 'places': [], 'events': [], 'organizations': [], 'others': ['tống tiền', 'tội phạm mạng', 'khiêu dâm', 'ảnh sex']}",True,False,False,False,1,1
Cảnh sát đột kích 2 sòng bạc lớn do người Trung Quốc cầm đầu,"Thứ sáu, 7/3/2025, 20:54 (GMT+7)",400.0,2.637210047541738,7.071574517428856,3.0,0.0,"['Đánh bạc', 'Lào Cai', 'câu lạc bộ thể thao', 'đột kích sới bạc']",8,999.1,0.0430175104415323,14,1,0,0,0.03539351737523048,-0.17767387628555298,0.07750753,0.2551814,0.6673111,20,1,"{'famous_people': [], 'places': [], 'events': ['Lào Cai'], 'organizations': ['câu lạc bộ thể thao'], 'others': ['Đánh bạc', 'đột kích sới bạc']}",False,False,True,True,1,1
"Hành xử 'đúng tình, đúng luật' thế nào khi bị khiêu khích trước?","Chủ nhật, 9/3/2025, 07:00 (GMT+7)",1369.875,3.49256337708216,8.030240027433264,1.0,0.0,"['ẩu đả', 'gây sự', 'khiêu khích']",8,965.0,0.0595740777281475,13,0,0,0,0.038080626383608984,0.36050713062286377,0.42154497,0.061037846,0.5174172,7,0,"{'famous_people': [], 'places': [], 'events': [], 'organizations': [], 'others': ['ẩu đả', 'gây sự', 'khiêu khích']}",False,False,False,False,1,1
Thanh tra đề nghị Bộ Công an điều tra 2 dự án nhà tại Vĩnh Long,"Thứ hai, 17/3/2025, 12:32 (GMT+7)",939.0,0.6983533452331834,1.173727626048523,1.0,0.0,"['cho thuê đất', 'Vĩnh Long', 'Thanh tra Chính phủ', 'Bộ Công An']",8,767.4666666666667,0.0017129460003849,16,1,0,0,0.03525339125613952,-0.9432002902030945,0.007389406,0.9505897,0.042020872,12,1,"{'famous_people': [], 'places': ['Vĩnh Long'], 'events': [], 'organizations': ['Bộ Công An'], 'others': ['cho thuê đất', 'Thanh tra Chính phủ']}",False,True,False,True,1,1
Chiêu trò của nhóm làm giả giấy tờ đất ở Vũng Tàu lừa đại gia,"Thứ tư, 12/3/2025, 07:00 (GMT+7)",793.0,1.637692416600805,4.592963268817227,1.0,0.0,"['Bà Rịa - Vũng Tàu', 'làm giả giấy tờ', 'Đưa hối lộ', 'chuyên án đất đai']",8,893.0,0.0152405925487524,15,0,0,0,0.037940500264518034,-0.9807809591293335,0.0043324325,0.9851134,0.010554149,7,1,"{'famous_people': [], 'places': ['Bà Rịa - Vũng Tàu'], 'events': ['chuyên án đất đai'], 'organizations': [], 'others': ['làm giả giấy tờ', 'Đưa hối lộ']}",False,True,True,False,1,1
Bộ Công an đề xuất bỏ án tử hình với 8 tội danh,"Thứ sáu, 4/4/2025, 10:38 (GMT+7)",1279.0,0.0,0.0,1.0,0.0,"['tử hình', 'án tử hình', 'Tham ô tài sản', 'Nhận hối lộ', 'dự thảo Bộ luật Hình sự sửa đổi']",8,337.3666666666667,0.0,13,1,0,0,0.03546358043477595,-0.6870443820953369,0.032624617,0.719669,0.2477064,10,1,"{'famous_people': [], 'places': [], 'events': [], 'organizations': ['dự thảo Bộ luật Hình sự sửa đổi'], 'others': ['tử hình', 'án tử hình', 'Tham ô tài sản', 'Nhận hối lộ']}",False,False,False,True,0,0
"Giả công an 'thao túng tâm lý' nữ sinh để tống tiền người mẹ 1,5 tỷ đồng","Thứ tư, 26/2/2025, 18:33 (GMT+7)",476.0,3.755222907387401,8.33664136202167,1.0,0.0,"['Hà Nội', 'tống tiền', 'lừa đảo qua mạng']",8,1217.45,0.0579637759502778,17,1,0,0,0.035183328196594046,-0.35525938868522644,0.044659603,0.399919,0.55542135,18,1,"{'famous_people': [], 'places': ['Hà Nội'], 'events': [], 'organizations': [], 'others': ['tống tiền', 'lừa đảo qua mạng']}",False,True,False,False,1,1
Cựu Bí thư Vĩnh Phúc bị cáo buộc nhận hối lộ 25 tỷ đồng và một triệu USD,"Thứ ba, 18/3/2025, 00:00 (GMT+7)",1180.0,2.9215515696602745,8.785430745730714,1.0,0.0,"['Vĩnh Phúc', 'Lê Duy Thành', 'Hoàng Thị Thúy Lan', 'Vụ án Phúc Sơn', ""Hậu 'Pháo'""]",8,756.0,0.0743891059703854,18,1,0,0,0.03511326513704857,-0.7639175057411194,0.027332982,0.79125047,0.18141663,0,1,"{'famous_people': ['Vĩnh Phúc', 'Lê Duy Thành', 'Hoàng Thị Thúy Lan'], 'places': [], 'events': ['Vụ án Phúc Sơn'], 'organizations': [], 'others': [""Hậu 'Pháo'""]}",True,False,True,False,1,1
Có được chuyển nhân viên làm công việc khác và giảm 50% lương?,"Thứ hai, 31/3/2025, 06:00 (GMT+7)",239.0,3.66390152771644,7.83305197789897,0.0,0.0,"['sa thải', 'nhân viên', 'người lao động', 'công ty', 'hợp đồng lao động', 'luật sư tư vấn']",8,438.0,0.0743891059703854,13,1,0,0,0.03546358043477595,-0.8379495143890381,0.019683138,0.85763264,0.122684225,6,1,"{'famous_people': ['luật sư tư vấn'], 'places': [], 'events': [], 'organizations': ['công ty'], 'others': ['sa thải', 'nhân viên', 'người lao động', 'hợp đồng lao động']}",True,False,False,True,1,1
Phải xin giấy phép khi sửa căn hộ 2 thành 3 phòng ngủ,"Thứ năm, 27/2/2025, 00:00 (GMT+7)",1369.875,1.8268242635234544,2.9998726908778486,0.0,0.0,"['tư vấn', 'Chung cư', 'Luật Nhà ở', 'Luật xây dựng', 'sửa căn hộ', 'giấy phép sửa chữa']",8,1212.0,0.0057936699073051,13,1,0,0,0.03546358043477595,-0.772964358329773,0.020462982,0.79342735,0.18610969,0,1,"{'famous_people': [], 'places': [], 'events': [], 'organizations': [], 'others': ['tư vấn', 'Chung cư', 'Luật Nhà ở', 'Luật xây dựng', 'sửa căn hộ', 'giấy phép sửa chữa']}",False,False,False,False,1,1
Chủ tịch Coco Lee Diamond bị khởi tố,"Thứ sáu, 7/3/2025, 10:09 (GMT+7)",328.0,4.0817698353523815,8.785430745730714,1.0,0.0,"['Hà Nội', 'bán vàng giả', 'vàng giả', 'Coco Lee Diamond']",8,1009.85,0.0743891059703854,8,0,0,0,0.038430941681336366,-0.0713951513171196,0.07349043,0.14488558,0.78162396,10,1,"{'famous_people': ['Coco Lee Diamond'], 'places': ['Hà Nội'], 'events': [], 'organizations': [], 'others': ['bán vàng giả', 'vàng giả']}",True,True,False,False,1,1
Cậu bé bị tát 9 cái vì gọi thẳng tên thầy giáo,"Chủ nhật, 30/3/2025, 00:00 (GMT+7)",622.0,2.552688360458761,6.378386449761204,0.0,0.0,"['Trung Quốc', 'Bạo lực học đường']",8,468.0,0.0547049102425731,12,1,0,0,0.03553364349432143,-0.9142136573791504,0.011603884,0.92581755,0.06257858,0,0,"{'famous_people': [], 'places': ['Trung Quốc'], 'events': [], 'organizations': [], 'others': ['Bạo lực học đường']}",False,True,False,False,1,1
"Kẻ dụ dỗ, xâm hại bé gái bị phạt nặng","Thứ tư, 12/3/2025, 12:25 (GMT+7)",267.0,1.637692416600805,5.774343624751089,1.0,0.0,"['Hiếp dâm', 'Bạc Liêu', 'hãm hại bé gái']",8,887.5833333333334,0.0265537673766639,10,0,0,0,0.03829081556224541,-0.9753056764602661,0.0045049954,0.97981066,0.015684327,12,1,"{'famous_people': [], 'places': ['Bạc Liêu'], 'events': [], 'organizations': [], 'others': ['Hiếp dâm', 'hãm hại bé gái']}",False,True,False,False,1,1
